Tarih,Kapanış Fiyatı,Yüzde Değişim
2020-10-09,10.770000457763672,0.7483711928967463
2020-10-12,10.800000190734863,0.27854904081796583
2020-10-13,10.619999885559082,-1.6666694629339007
2020-10-14,10.65999984741211,0.37664747913432883
2020-10-15,10.510000228881836,-1.4071258975363765
2020-10-16,10.569999694824219,0.5708797776949881
2020-10-19,10.630000114440918,0.5676482625262436
2020-10-20,10.569999694824219,-0.5644442048047371
2020-10-21,10.479999542236328,-0.8514678825578437
2020-10-22,10.380000114440918,-0.9541930549938904
2020-10-23,10.369999885559082,-0.09634131764529874
2020-10-26,9.789999961853027,-5.593056220894887
2020-10-27,9.449999809265137,-3.472933134961287
2020-10-28,9.15999984741211,-3.068782727050434
2020-10-30,9.020000457763672,-1.5283776417091333
2020-11-02,9.420000076293945,4.43458534623451
2020-11-03,9.510000228881836,0.9554156248297918
2020-11-04,9.789999961853027,2.9442663115909706
2020-11-05,9.710000038146973,-0.8171595916013907
2020-11-06,9.710000038146973,0.0
2020-11-09,10.680000305175781,9.989704049619341
2020-11-10,11.489999771118164,7.584264445665201
2020-11-11,11.800000190734863,2.6980019651169362
2020-11-12,11.710000038146973,-0.7627131451960256
2020-11-13,11.510000228881836,-1.7079402955901712
2020-11-16,11.800000190734863,2.5195478374130387
2020-11-17,11.449999809265137,-2.9661048797655076
2020-11-18,11.710000038146973,2.2707443948728034
2020-11-19,11.720000267028809,0.08539905080493515
2020-11-20,11.920000076293945,1.706482975327095
2020-11-23,11.75,-1.426175127565943
2020-11-24,11.829999923706055,0.6808504145196181
2020-11-25,11.970000267028809,1.183434862431465
2020-11-26,12.180000305175781,1.7543862444632907
2020-11-27,11.970000267028809,-1.724138201028902
2020-11-30,11.4399995803833,-4.427741644295424
2020-12-01,12.479999542236328,9.090909090909083
2020-12-02,12.289999961853027,-1.5224325909650949
2020-12-03,12.1899995803833,-0.8136727565509982
2020-12-04,12.180000305175781,-0.08202851149897716
2020-12-07,12.289999961853027,0.903117027267264
2020-12-08,12.229999542236328,-0.4882052058822972
2020-12-09,12.289999961853027,0.49060034229344573
2020-12-10,12.210000038146973,-0.6509351013374021
2020-12-11,12.300000190734863,0.7371019844939264
2020-12-14,12.5600004196167,2.1138229662604813
2020-12-15,12.649999618530273,0.7165541075381698
2020-12-16,12.739999771118164,0.7114636782759698
2020-12-17,13.029999732971191,2.276294874906215
2020-12-18,13.0,-0.23023586788939454
2020-12-21,12.180000305175781,-6.307689960186302
2020-12-22,12.4399995803833,2.134640958071521
2020-12-23,12.4399995803833,0.0
2020-12-24,12.779999732971191,2.733120289843405
2020-12-25,12.760000228881836,-0.1564906455964854
2020-12-28,12.630000114440918,-1.01880965602702
2020-12-29,12.890000343322754,2.0585924507202202
2020-12-30,12.920000076293945,0.23273647922539276
2020-12-31,13.020000457763672,0.7739967560310701
2021-01-04,12.680000305175781,-2.611368207634379
2021-01-05,12.579999923706055,-0.7886465225786177
2021-01-06,12.680000305175781,0.7949155967901245
2021-01-07,12.680000305175781,0.0
2021-01-08,12.84000015258789,1.2618284192532636
2021-01-11,12.699999809265137,-1.090345340023513
2021-01-12,12.850000381469727,1.1811068854911122
2021-01-13,13.260000228881836,3.190660196425732
2021-01-14,13.239999771118164,-0.15083301220545353
2021-01-15,13.279999732971191,0.3021145207289466
2021-01-18,13.239999771118164,-0.3012045380823114
2021-01-19,13.489999771118164,1.8882175553005087
2021-01-20,13.260000228881836,-1.7049632775291257
2021-01-21,13.029999732971191,-1.7345436797932767
2021-01-22,12.930000305175781,-0.7674553326533884
2021-01-25,12.699999809265137,-1.7788127647497154
2021-01-26,12.630000114440918,-0.5511787076811658
2021-01-27,11.949999809265137,-5.3840087016173594
2021-01-28,12.329999923706055,3.179917326411119
2021-01-29,12.109999656677246,-1.7842681945668848
2021-02-01,12.010000228881836,-0.8257591298961975
2021-02-02,12.0600004196167,0.41632131375504144
2021-02-03,12.149999618530273,0.7462619882432353
2021-02-04,12.199999809265137,0.4115242164996147
2021-02-05,12.15999984741211,-0.327868544904808
2021-02-08,12.149999618530273,-0.082238725389161
2021-02-09,12.170000076293945,0.16461282626847318
2021-02-10,12.210000038146973,0.32867675926266937
2021-02-11,12.149999618530273,-0.4914039265294323
2021-02-12,12.0,-1.2345648003272758
2021-02-15,12.399999618530273,3.3333301544189453
2021-02-16,12.180000305175781,-1.77418806550389
2021-02-17,12.199999809265137,0.16419953684940758
2021-02-18,12.270000457763672,0.5737758163354645
2021-02-19,12.300000190734863,0.24449659211063235
2021-02-22,12.640000343322754,2.764228839963767
2021-02-23,13.020000457763672,3.0063299376543062
2021-02-24,12.829999923706055,-1.459297445295571
2021-02-25,13.390000343322754,4.364773366693342
2021-02-26,13.489999771118164,0.7468216970231589
2021-03-01,13.800000190734863,2.2980016669859715
2021-03-02,14.8100004196167,7.318842137117776
2021-03-03,14.920000076293945,0.7427390517257937
2021-03-04,14.720000267028809,-1.3404812884881379
2021-03-05,14.779999732971191,0.4076050601491854
2021-03-08,14.649999618530273,-0.8795677725955131
2021-03-09,15.020000457763672,2.525603063944093
2021-03-10,14.899999618530273,-0.7989403167519282
2021-03-11,14.75,-1.006708874970219
2021-03-12,14.5,-1.6949152542372836
2021-03-15,14.6899995803833,1.3103419336779387
2021-03-16,14.739999771118164,0.3403689051266756
2021-03-17,14.550000190734863,-1.2890066711913395
2021-03-18,13.9399995803833,-4.19244400244062
2021-03-19,13.789999961853027,-1.0760374680452434
2021-03-22,12.420000076293945,-9.93473451304483
2021-03-23,12.210000038146973,-1.6908215527937087
2021-03-24,13.010000228881836,6.552008093656592
